FeatureID,FeatureName,Cluster 1 Average,Cluster 1 Log2 Fold Change,Cluster 1 P-Value,Cluster 2 Average,Cluster 2 Log2 Fold Change,Cluster 2 P-Value,Cluster 3 Average,Cluster 3 Log2 Fold Change,Cluster 3 P-Value,Cluster 4 Average,Cluster 4 Log2 Fold Change,Cluster 4 P-Value,Cluster 5 Average,Cluster 5 Log2 Fold Change,Cluster 5 P-Value,Cluster 6 Average,Cluster 6 Log2 Fold Change,Cluster 6 P-Value,Cluster 7 Average,Cluster 7 Log2 Fold Change,Cluster 7 P-Value,Cluster 8 Average,Cluster 8 Log2 Fold Change,Cluster 8 P-Value,Cluster 9 Average,Cluster 9 Log2 Fold Change,Cluster 9 P-Value
ENSMUSG00000030905,Crym,2.2412632935926378,1.4356723745458357,1.2480316750706978e-11,0.21673659473678722,-2.5741134184192194,6.046634025923978e-09,0.7268465354882144,-0.7467341655660693,1,0.4343175108855763,-1.617001002482171,2.225063607154005e-06,0.21698902522908722,-2.5568466159974403,4.1697975902935735e-08,0.3923369751658744,-1.6895710890348588,0.0001992470407016302,1.237463384582097,0.060388693280653966,1,2.718539482263173,1.3533792350731426,6.927936403956836e-05,1.3046782104798944,0.12882117785377217,1
ENSMUSG00000075334,Rprm,1.4909230790638008,1.4537578037761358,2.13014364902171e-11,0.37550875134629413,-1.1470401644434411,0.02662532414859339,0.5752343747115317,-0.4745065814445714,1,0.3056308409935537,-1.5188529843296024,1.8262583448515008e-05,0.17753647518743498,-2.239343104985428,3.295554834179424e-06,0.22337433622582628,-1.9030550584535588,4.963513142075697e-05,1.5384679916426072,1.2122366262041582,2.022947245273572e-05,0.31087149272087633,-1.4073842350579304,0.014493664673046126,0.15126703889621965,-2.340763201924995,1
ENSMUSG00000057378,Ryr3,1.5572730590221375,1.4204931431340504,2.2115098632860388e-11,0.3931501020806838,-1.1618144253171454,0.020407259112479474,1.03007085704158,0.3249779175751587,1,0.3796256761814667,-1.2709850781268124,0.000363339197861702,0.989131790329995,0.2728525241168727,0.8230664425772444,0.2978324483011017,-1.562799291245942,0.0006757829845945357,0.45062678016076363,-0.9919341067347472,0.026088105252674076,0.8945485810947665,0.11077893251524482,1,0.8603312837222492,0.048329512428231663,1
ENSMUSG00000036422,Pcdh8,1.0801386443217458,1.3927742320674175,1.0478764025141348e-10,0.5015183994490774,-0.2394830710405872,0.9825350221427952,0.3879487643403353,-0.6096729246621858,1,0.34423684196116044,-0.8653131566057237,0.03277978845620667,0.21135294665170834,-1.5399689568878512,0.0015399148922193807,0.24342075101532354,-1.3297518592429092,0.004295786857985763,0.2886827810404892,-1.1283810636125486,0.006591575948634077,0.9706803752304913,0.8172416314850792,0.06348919150749814,0.727972624688057,0.3318807197284853,1
ENSMUSG00000025128,Bhlhe22,0.9513416244026216,1.4161284159753857,1.3796438835864006e-10,0.1159288762545606,-2.229993728608326,1.325411807585244e-06,0.39686712673896374,-0.3723438518410124,1,0.4037544267862209,-0.3897141327741358,0.7079082750297437,0.1324478465684039,-2.0212878906171423,3.305260415239969e-05,0.11168716811291314,-2.2647294864788257,2.3953565163580715e-06,0.2393954769604057,-1.2069933461498734,0.0036377055117918096,1.2339694966165395,1.4614298730361075,1.4349724670135088e-05,0.4632553066196726,-0.12784622910620347,1
ENSMUSG00000006930,Hap1,2.4100654484866415,1.3573409280840232,1.872421701421806e-10,3.543391304650265,1.72094723206787,1.3712960633407931e-09,0.7758975286806706,-0.8004259772544065,1,0.4536205113693797,-1.7049086435572587,6.703933334587431e-07,0.7242360971931872,-0.927576990180123,0.12223818686564987,0.46393131369979307,-1.5919459134957386,0.0005046949388285482,0.5069551276808592,-1.5201569770743977,5.546682125692262e-05,0.5107174523271539,-1.4405113941578866,0.009431450682649766,0.2836256979304118,-2.215904190366694,1
ENSMUSG00000049630,C1ql3,1.667531113952903,1.3488247943428178,5.224357748945694e-10,0.32006450618106946,-1.6110024083024594,0.0004460831151932629,0.5440201063163322,-0.7819007530223782,1,0.9249354398489125,0.015850613884425505,1,0.21980706451777665,-2.1496546785405894,5.564861200052319e-06,0.16609886539869134,-2.553465768360769,5.8150645382257676e-08,1.0772796463218257,0.2759767537418528,0.9169801963993447,0.8374497354929729,-0.13999082152889308,1,0.8036061441361668,-0.19123924435396,1
ENSMUSG00000058624,Gda,2.633508763346334,1.3028514429104474,5.715303494013962e-10,0.40071068096685075,-1.984183402484841,3.739330973512795e-06,1.2887033666018035,-0.20411322823149125,1,1.531371371715069,0.06702141193755529,1,0.20571686807432943,-2.9407626944536314,1.9719576693140154e-10,0.35797169266959344,-2.1344255433138737,1.6707540729160981e-06,1.969731902343338,0.5029415824943106,0.38664089358601916,0.9960576399423996,-0.6033130881178026,0.5413941471124262,0.9548731830323864,-0.6376730171016792,1
ENSMUSG00000058420,Syt17,1.0245217493566694,1.3141924271435297,2.3479819513904995e-09,0.473796276866465,-0.2907812121667672,0.9213339771303491,0.4860507507252477,-0.23700312185785255,1,0.46488059498493167,-0.34144853055068936,0.8221708366741417,0.2958941253123917,-1.0041651527997317,0.08597972484964615,0.12600603581969688,-2.2550776888568533,2.2906790909293774e-06,0.41894208468071,-0.5046119423575696,0.6187741209087354,0.618570827352764,0.13019241265659187,1,0.3876217871715628,-0.5489037075756205,1
ENSMUSG00000022421,Nptxr,8.955295824376678,1.2360258597332952,3.136994052769238e-09,2.1698861403299277,-1.333858831171273,0.002898007906874067,4.637548447286767,-0.15968132374206467,1,5.3469311340135395,0.06839754520302854,1,2.491146731201469,-1.1165623431770273,0.02813449317598944,0.9679554569785807,-2.515470967684519,8.712831715376577e-09,4.163016933907055,-0.34889961272853753,0.8579820854337666,6.306250280909205,0.32205827127777686,0.7841283292326461,3.3562374255098733,-0.6359905011047076,1
